3038.26   3188.61
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
35
64.6443   79.3535
88.2927   111.889
100.394   127.799
105.261   133.735
119.864   151.305
140.028   175.524
150.596   187.869
155.88   193.805
171.038   211.374
205.382   249.835
210.526   255.295
240.976   288.77
261.692   310.847
282.269   333.162
292.696   343.844
302.985   355.002
323.839   376.842
334.128   388
375.836   431.441
386.124   442.361
396.55   452.805
406.283   463.488
426.024   483.19
455.081   513.813
490.67   549.894
544.335   605.916
562.545   623.719
613.569   677.37
648.738   712.502
665.981   731.013
683.633   748.579
718.945   784.189
736.467   804.367
844.205   911.181
3038.21   3207.89
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
21
173.583   271.26
184.108   288.392
202.423   314.276
218.009   335.592
235.157   360.258
252.769   384.391
288.381   432.349
343.316   503.675
402.532   578.958
464.006   655.61
505.763   705.079
525.787   729.897
566.22   778.15
586.165   802.431
626.596   849.851
647.551   873.444
666.644   898.332
709.56   946.051
754.04   994.304
900.64   1160.6
3193.37   3782.67
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
40
37.3262   38.057
48.11   62.1914
52.9725   72.419
62.7129   92.1483
82.8718   131.171
98.6152   159.951
125.223   205.769
147.271   242.472
174.912   286.498
203.291   329.594
226.533   363.474
232.307   372.622
243.992   388.902
286.001   448.818
298.392   465.946
310.239   483.076
323.096   499.976
335.333   517.333
371.879   565.9
383.646   581.887
431.413   644.688
455.489   674.906
479.567   706.196
491.643   721.185
503.799   737.019
516.03   751.712
539.951   782.239
576.958   827.678
589.425   843.587
615.758   875.019
628.147   891.004
667.487   937.89
680.192   953.647
694.208   968.715
707.53   984.244
731.993   1015.22
744.85   1029.99
770.638   1060.59
918.493   1230.76
3193.46   3832.37
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
16
127.7   221.393
170.678   296.636
195.773   337.208
246.722   417.958
272.576   458.135
298.428   497.917
324.659   536.911
370.654   603.867
417.219   670.826
464.729   736.203
560.697   867.744
608.964   933.119
660.069   996.515
711.938   1060.31
935.191   1342.66
3194.18   3925.57
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
13
165.15   295.682
177.4   317.997
196.33   351.082
249.402   439.564
276.122   483.419
303.951   527.273
357.752   609.591
468.31   772.683
524.698   853.458
581.824   933.462
639.689   1012.69
754.306   1168.84
3193.49   4273.17
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
5
450.416   794.506
508.886   887.397
629.715   1073.17
921.079   1505.08
3195.33   4883.02
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
14
64.2769   105.648
82.0628   144.501
95.3577   172.203
129.593   243.148
172.794   328.279
194.226   369.154
234.918   440.088
260.666   487.042
291.893   542.101
344.21   632.625
407.32   740.036
583.509   1028.15
694.083   1198.7
3195.09   4913.33
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
3
690.851   1222.69
921.184   1564
3195.43   4941.94
+KVIDCutLine
OK:IMF_line
below
2
549.403   1026.28
3196.33   5446.14
+KVIDCutLine
OK:gamma_line
above
8
29.7912   25.1559
34.3841   28.6543
86.0296   86.7998
176.374   179.56
376.83   377.547
802.611   809.91
932.826   943.076
3192.48   3284.87
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0911
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> Runlist=1000-100000
<PARAMETER> IDTelescopes=CSI_R_L_0911
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
35
31.2346   27.9501
39.0206   37.7979
45.0909   44.8883
54.2625   54.6705
73.1334   73.0531
107.972   105.222
178.431   169.439
209.849   196.544
231.557   214.861
298.397   269.418
322.151   288.851
352.797   320.841
363.651   332.054
374.403   343.809
384.019   353.066
394.162   362.289
404.205   370.427
412.827   377.662
423.236   386.476
436.762   397.637
467.444   423.569
482.442   434.812
502.931   456.875
543.221   498.476
561.58   514.332
579.909   525.71
625.873   564.139
662.86   596.626
715.59   645.17
755.786   674.163
793.595   706.464
847.242   756.493
894.217   804.086
971.747   882.086
2709   2552.99
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
38
37.7147   39.7871
44.8152   48.2871
50.6984   55.8829
58.9146   65.8297
71.4926   79.5744
87.4178   96.0317
114.197   122.617
120.08   127.68
125.355   133.287
168.667   174.883
190.07   194.596
244.033   243.064
266.146   262.596
309.561   299.489
320.617   308.532
331.166   317.574
342.628   326.616
364.336   344.521
375.9   353.563
387.26   363.33
399.331   372.915
423.878   393.17
445.788   414.872
474.19   444.35
487.006   458.322
510.742   479.662
540.63   505.297
557.772   521.574
576.666   537.087
626.038   577.457
662.656   608.925
716.82   658.117
755.772   693.926
793.506   726.119
847.167   776.209
894.129   823.958
971.726   901.904
2708.91   2572.79
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
38
46.8724   54.8018
64.5557   77.1893
74.2551   88.7439
87.7156   103.122
107.576   124.393
120.839   138.114
134.101   151.573
154.226   171.531
181.74   197.923
188.669   204.554
195.135   210.988
202.129   217.225
215.523   230.289
222.979   236.789
229.643   243.485
250.758   263.312
265.076   276.18
279.394   289.639
308.229   315.44
337.854   341.242
368.932   367.437
384.504   380.173
400.147   392.853
447.913   431.71
487.239   464.93
515.51   490.333
561.721   538.351
614.876   589.929
639.658   610.349
667.04   635.297
697.059   659.916
736.323   694.054
752.936   707.654
793.343   745.2
846.949   794.593
893.456   840.582
971.25   919.618
2709   2586.28
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
28
103.545   169.244
134.102   214.443
170.063   263.227
193.224   292.751
204.902   307.28
216.251   321.942
227.732   336.204
251.75   364.728
275.372   393.319
287.249   407.181
311.399   434.44
334.955   462.231
347.162   475.626
370.652   502.951
383.123   515.947
394.934   529.676
444.685   583.659
519.906   664.5
546.149   690.153
572.405   716.967
649.233   795.523
676.286   820.318
702.018   846.041
729.403   870.5
805.811   945.01
909.93   1041.58
1056.35   1175.27
2709.03   2720.38
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
40
30.3858   29.2555
37.8556   51.2842
47.35   73.9515
57.3689   96.0064
68.0808   117.322
84.7793   147.824
96.4262   167.258
108.171   186.718
126.184   215.176
144.462   242.967
156.735   260.962
163.069   269.825
169.305   278.944
175.54   287.42
181.676   296.217
219.945   347.213
252.471   388.676
290.689   436.968
336.953   492.666
357.901   518.091
368.456   530.58
379.099   542.924
399.032   565.66
431.396   603.419
442.084   615.656
463.718   640.489
483.747   663.9
515.655   698.793
536.534   721.748
557.78   745.273
578.895   768.131
600.668   789.307
621.504   810.757
663.345   855.073
684.887   876.881
728.594   920.063
807.484   996.366
909.93   1094.63
1056.35   1228.39
2709.03   2773.49
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
20
79.3064   147.664
107.052   200.583
139.865   256.641
174.279   312.251
192.42   339.607
210.561   366.515
247.11   419.434
265.25   445.893
284.458   471.904
331.678   534.241
379.431   596.129
427.184   656.672
476.805   717.215
526.159   777.308
576.047   836.508
627.001   895.254
807.878   1094.82
910.318   1189.89
1056.78   1323.54
2709.46   2868.5
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
16
99.9888   196.582
112.856   222.907
141.031   274.424
176.464   335.338
200.943   372.793
225.093   410.647
249.441   448.102
298.73   519.546
349.471   590.457
401.466   660.434
455.176   729.015
509.613   797.522
564.313   865.101
724.785   1060.11
957.376   1325.03
2709.03   3094.26
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
11
162.339   334.624
193.619   392.653
239.478   475.293
265.343   519.08
308.892   589.723
368.277   685.027
412.485   750.342
487.706   864.971
592.818   1013.13
779.881   1274.04
2709.03   3772.24
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
17
41.0118   66.3229
57.6499   112.97
85.1336   181.901
105.962   228.549
156.616   334.339
179.662   379.112
209.118   434.298
231.795   476.156
302.908   598.189
364.284   698.985
418.389   785.612
521.298   940.758
606.707   1067.17
693.844   1192.74
783.69   1317.27
885.979   1455.34
2709.02   3816.05
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
8
333.965   666.366
382.133   748.343
447.457   852.305
506.841   944.941
707.628   1244.05
783.771   1349.49
885.979   1487.5
2709.03   3848.28
+KVIDCsIRLLine
ID:Z=3 A=9
3	9
5
525.514   1000.12
728.41   1303.03
783.771   1379.67
885.979   1517.7
2709.03   3878.48
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
7
248.103   534.078
328.687   689.025
399.289   813.649
469.231   938.945
590.838   1141.08
757.114   1410
2709.03   4815.84
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
6
238.219   544.337
366.297   794.994
446.797   942.276
535.412   1098.1
717.523   1403
2709.03   4877.89
+KVIDCsIRLLine
ID:Z=4 A=10
4	10
3
532.443   1113.09
695.748   1404
2709.03   4916.88
+KVIDCutLine
OK:IMF_line
below
3
533.433   1138.09
673.976   1408.99
2709.03   4959.87
+KVIDCutLine
OK:gamma_line
above
23
26.4179   20.8597
29.1232   23.3545
35.5895   30.7731
47.9282   43.5096
86.1319   80.1434
102.958   95.1778
121.235   112.444
146.968   135.225
156.931   144.285
167.224   153.083
180.091   162.931
188.999   169.43
229.446   203.832
332.84   289.639
374.079   327.061
393.543   345.443
467.114   410.438
755.786   671.274
793.595   703.574
847.242   753.603
894.217   801.197
971.747   879.197
2709   2550.1
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0912
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> Runlist=1000-100000
<PARAMETER> IDTelescopes=CSI_R_L_0912
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
31
30.4849   26.9285
39.3683   38.7213
55.1394   56.517
71.4025   72.8316
104.259   105.053
167.692   165.961
211.113   206.44
244.455   239.329
269.1   263.62
277.73   271.865
286.36   280.403
302.39   296.069
334.918   327.427
343.173   335.773
359.521   351.967
390.329   383.06
400.452   392.482
435.974   426.594
449.124   437.143
461.509   449.213
474.967   460.021
487.119   471.715
500.982   481.933
540.175   515.426
566.416   536.657
617.079   580.708
635.902   599.497
668.995   625.612
701.169   652.579
799.922   739.034
2342.94   2045.71
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
34
34.2913   35.4649
39.851   43.4148
50.7214   57.4007
65.99   75.2142
76.1963   86.8446
96.6095   108.634
116.939   129.538
142.829   155.302
174.611   186.366
179.922   191.224
195.605   206.829
248.878   257.768
264.976   273.079
270.204   278.378
296.592   304.731
306.964   314.889
317.834   325.342
360.237   365.533
370.527   376.427
391.521   397.479
433.343   437.965
447.235   452.193
475.397   479.396
502.448   507.957
517.302   521.943
532.089   531.892
546.029   546.319
560.552   560.893
606.19   603.438
635.816   633.18
668.925   659.237
701.121   686.177
799.868   772.6
2342.88   2079.33
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
43
41.4804   48.1997
46.5249   54.9843
52.8004   63.84
62.7269   76.6128
72.7677   89.0449
82.9224   101.023
98.3832   118.564
127.079   149.332
138.432   161.423
149.728   172.947
178.195   201.955
207.006   230.623
218.701   241.977
224.463   247.88
230.453   253.557
251.618   274.448
291.268   312.993
301.309   322.473
311.121   332.407
321.618   342.001
363.607   382.76
373.78   393.943
385.148   404.248
403.006   421.571
412.718   430.939
422.593   441.097
431.97   450.52
459.721   477.61
469.181   487.179
478.558   496.012
496.557   514.729
506.1   524.445
524.018   542.409
559.789   577.291
577.794   595.839
595.306   613.183
613.811   633.207
632.543   651.225
668.651   686.46
687.162   704.077
705.216   722.096
780.981   787.174
2342.94   2109.85
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
31
116.05   187.895
124.785   200.875
159.871   250.456
198.306   301.856
213.883   321.844
229.17   341.573
237.177   351.438
261.198   381.29
286.676   411.403
322.344   454.236
331.371   465.139
340.688   475.262
348.986   485.906
375.92   516.278
385.237   526.142
394.118   537.045
432.407   580.136
451.915   601.422
470.696   622.97
490.641   643.995
510.004   665.543
528.639   687.348
548.292   707.859
567.946   728.883
588.038   749.912
607.253   771.455
627.345   791.704
740.904   915.009
792.731   968.748
826.215   1004.57
2332.44   2593.27
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
40
29.5033   28.4019
34.7055   42.5522
42.8228   61.7964
53.6647   85.2412
62.5769   103.577
71.886   121.516
86.3041   147.629
101.12   173.117
116.218   198.038
131.545   222.222
152.518   253.812
180.351   294.615
197.954   318.688
203.238   326.447
208.718   333.834
219.906   349.128
226.097   356.709
232.138   365.486
267.041   411.484
300.02   453.435
322.686   481.268
355.879   522.025
399.755   575.488
410.88   588.372
422.063   601.882
444.144   627.88
455.497   640.882
466.509   653.766
500.397   692.653
511.466   705.767
545.58   744.029
579.299   782.291
590.653   795.004
624.88   832.19
658.144   869.714
691.467   906.612
724.785   942.943
792.79   1013.67
826.22   1049.5
2332.46   2638.25
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
18
75.8485   139.511
85.547   158.698
100.265   186.628
124.112   228.75
149.157   270.701
174.829   312.312
228.969   394.114
279.915   466.833
332.286   538.36
385.685   608.637
440.11   677.78
564.191   831.565
635.392   915.977
707.56   998.8
727.184   1020.03
795.53   1090.76
829.129   1126.64
2342.94   2715.34
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
14
105.343   204.056
121.888   236.129
143.851   275.583
185.156   345.577
206.606   380.205
243.802   439.3
321.504   552.892
360.412   609.434
401.658   664.27
442.392   719.106
572.011   886.796
665.115   1001.47
753.655   1108.99
2342.94   3008.71
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
10
166.386   334.905
203.754   404.729
247.796   480.06
294.577   561.807
381.862   701.451
446.328   800.796
514.959   902.296
671.559   1126.24
796.67   1296.15
2342.94   3486.24
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
22
42.6316   71.7587
52.5459   97.6514
63.4686   124.638
77.1605   156.996
86.2887   177.716
94.5606   194.859
98.6111   204.17
102.776   213.139
106.655   222.108
115.212   239.536
123.542   257.417
140.6   292.5
166.272   343.761
178.652   367.83
197.478   403.878
274.039   540.799
371.594   704.858
430.354   799.095
504.918   912.516
580.111   1025.31
656.273   1136.86
2342.94   3525.75
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
6
307.698   609.487
343.639   673.635
416.663   800.796
504.69   936.359
671.559   1190.11
2342.94   3557.37
+KVIDCsIRLLine
ID:Z=3 A=9
3	9
5
476.451   911.661
558.601   1043.65
651.876   1186.7
671.559   1216.62
2342.94   3583.94
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
6
287.16   594.731
334.511   680.449
400.119   800.229
490.143   960.202
624.497   1188.4
2342.94   3876.97
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
5
308.839   663.42
376.728   796.822
460.191   949.981
597.112   1190.11
2342.94   3921.48
+KVIDCsIRLLine
ID:Z=4 A=10
4	10
4
508.969   1053.02
589.41   1195.22
751.827   1471.5
2342.94   3960.82
+KVIDCutLine
OK:IMF_line
below
3
537.323   1124.09
661.691   1353.43
2342.94   4486.37
+KVIDCutLine
OK:gamma_line
above
16
26.3849   19.3237
42.6456   38.0676
56.4516   53.111
115.954   110.73
201.643   190.602
316.141   298.006
409.246   387.528
441.194   419.318
496.532   469.274
596.37   551.02
624.894   575.996
635.902   586.955
668.995   613.065
701.169   640.031
799.922   726.487
2342.94   2033.16
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0913
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> Runlist=1000-100000
<PARAMETER> IDTelescopes=CSI_R_L_0913
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
26
26.3574   24.766
31.0172   31.4249
40.958   43.9101
54.2126   58.393
71.8163   76.5385
94.1832   98.5124
130.116   133.305
143.784   146.456
166.358   168.263
175.367   177.086
198.356   199.06
216.58   216.54
244.229   242.842
306.67   304.602
324.377   321.915
333.697   330.904
342.602   339.228
360.517   357.04
379.466   375.186
388.786   384.674
524.645   515.353
542.145   531.834
559.852   548.98
605.208   593.425
681.733   671.168
2263.16   2248.64
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
37
30.5619   32.8878
41.4404   48.4885
48.933   58.2606
55.2135   66.024
65.3503   77.6962
78.5177   92.4631
100.555   115.862
113.832   129.489
118.239   133.777
122.537   138.392
144.463   160.325
153.443   169.12
157.906   173.626
162.534   177.969
204.569   219.229
246.659   260.174
272.754   285.477
317.894   328.025
344.72   355.115
354.112   364.246
372.011   382.344
408.191   415.485
416.711   424.717
425.823   433.562
435.08   443.571
443.758   452.649
453.015   461.261
462.56   470.106
471.239   479.416
488.901   495.895
507.415   514.516
524.656   529.656
542.231   546.214
559.915   563.209
605.258   607.777
681.834   685.414
2263.26   2262.9
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
39
39.5673   48.7599
53.0098   67.3811
57.8021   73.6271
62.2653   79.1075
76.5891   96.5892
86.3406   108.207
91.2439   113.473
100.94   124.494
106.009   129.869
116.036   140.944
126.062   151.802
131.186   156.85
140.827   167.166
170.687   197.947
175.755   202.779
180.714   208.045
191.016   218.089
215.973   243.171
255.75   282.693
295.912   321.782
325.993   351.153
336.13   360.707
346.101   370.534
368.028   391.164
390.451   412.934
401.965   423.792
413.094   434.975
424.443   445.725
435.517   456.8
469.178   489.374
502.454   522.001
513.417   533.077
524.821   543.826
536.005   555.118
547.299   565.923
558.483   576.941
569.281   588.124
613.589   634.93
2263.26   2276.64
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
29
94.8184   158.554
107.827   178.675
121.6   199.739
149.888   239.477
185.684   287.587
212.709   322.104
239.938   357.342
258.229   379.926
297.235   426.506
306.986   438.016
316.462   449.742
347.204   485.302
357.726   497.137
398.715   545.183
409.458   557.072
420.862   568.798
431.274   581.721
443.009   593.065
464.605   618.091
475.789   630.361
487.469   641.821
497   655.176
520.138   677.106
540.247   700.996
562.339   722.654
582.06   746.323
741.278   915.274
777.253   952.464
2263.26   2530.66
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
50
25.7942   25.7412
28.7942   34.3963
34.799   49.3727
41.1099   64.0155
51.0554   85.5718
61.6042   106.469
68.7662   120.368
83.5863   147.241
98.8464   173.3
114.493   198.707
130.424   223.131
142.568   241.612
171.256   283.76
183.8   301.407
204.604   330.272
213.236   341.572
221.868   353.063
238.176   376.234
265.832   412.12
294.865   448.214
314.108   472.557
323.616   484.013
333.803   496.184
372.742   542.722
382.477   554.535
392.664   567.064
411.221   590.024
421.118   600.377
431.758   612.547
441.493   624.002
449.51   635.523
469.398   658.378
479.37   669.395
498.763   691.873
508.349   703.384
518.816   714.401
538.759   736.824
548.676   747.791
558.207   758.975
574.516   777.326
591.099   795.511
607.349   813.752
624.207   831.776
656.601   868.423
673.791   886.121
706.899   923.632
723.982   941.552
741.278   960.28
777.253   997.525
2263.26   2575.72
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
16
72.2041   133.596
83.5233   156.696
106.162   197.481
129.027   237.544
153.024   276.886
177.021   315.866
201.923   354.486
252.861   428.837
305.609   502.106
358.809   574.653
470.871   716.14
557.351   823.695
644.51   931.614
733.706   1037.37
828.787   1145.65
2264.08   2669.85
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
14
90.3147   177.269
101.408   199.286
112.275   220.22
126.99   247.65
174.531   329.22
198.754   369.645
248.786   447.606
301.307   523.401
353.603   599.917
409.747   674.99
465.891   750.428
582.026   898.767
700.879   1045.67
2263.4   2895.8
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
10
234.649   459.732
255.309   493.391
285.885   545.509
331.337   620.157
362.464   669.29
423.451   762.503
516.282   901.758
700.289   1164.52
755.33   1240.04
2263.26   3357.65
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
17
42.2668   73.6786
59.6209   118.305
71.9068   147.078
88.7099   185.624
100.004   210.326
153.663   319.936
167.161   347.352
230.077   462.283
270.295   535.031
375.521   708.757
409.127   762.503
456.782   836.773
553.965   983.733
604.1   1055.83
653.133   1129.12
755.33   1269.29
2263.26   3386.91
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
8
270.46   546.323
294.149   588.124
340.978   668.204
396.456   763.589
550.439   1007.08
705.797   1238.35
755.33   1306.32
2263.26   3423.94
+KVIDCsIRLLine
ID:Z=3 A=9
3	9
7
464.991   888.403
508.349   958.978
571.043   1058.06
662.605   1196.49
740.451   1311.86
755.33   1332.27
2263.26   3449.94
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
5
275.969   570.482
380.479   762.503
533.911   1026.62
693.678   1286.13
2263.26   3765.58
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
5
298.942   642.525
360.646   763.589
447.967   921.3
590.104   1174.29
2263.26   3817.37
+KVIDCsIRLLine
ID:Z=4 A=10
4	10
3
627.568   1257.89
716.82   1405.56
2263.26   3848.48
+KVIDCutLine
OK:IMF_line
below
2
640.238   1311.64
2263.26   4295.07
+KVIDCutLine
OK:gamma_line
above
13
21.3868   16.9463
34.7743   32.2017
45.4622   44.1454
54.7177   53.9718
78.2423   77.5333
132.784   130.357
169.365   164.397
202.42   193.713
242.638   231.444
295.251   281.662
390.561   373.954
693.403   669.124
2263.26   2235.11
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0914
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> Runlist=1000-100000
<PARAMETER> IDTelescopes=CSI_R_L_0914
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
38
31.8152   27.2603
39.3151   36.6744
44.8983   43.1406
55.8257   54.2541
67.3605   65.3711
79.2752   76.4911
110.426   103.949
142.488   131.274
155.389   142.259
168.592   153.108
174.929   158.6
181.568   163.954
206.692   186.901
213.183   192.674
237.095   216.032
244.121   222.508
255.882   233.486
262.22   239.118
268.788   245.171
286.808   261.362
293.829   266.999
300.78   273.614
344.668   310.099
366.893   330.422
387.957   352.074
402.345   368.295
412.379   377.108
428.807   390.043
440.814   398.356
458.43   410.218
478.511   428.099
502.712   449.083
532.942   474.718
548.731   486.421
567.669   503.734
586.531   520.772
655.302   589.987
2304.7   2178.36
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
32
35.8328   35.1346
46.2136   48.6157
55.8381   59.9531
63.9621   68.9482
86.398   92.0326
104.766   109.647
128.15   131.376
155.69   155.854
184.292   180.337
237.969   225.589
256.977   243.597
284.201   268.461
293.706   277.659
302.889   286.272
311.646   294.687
321.583   305.055
340.907   322.675
350.306   331.873
360.657   340.493
389.899   365.565
411.297   383.762
427.838   397.67
439.576   407.466
458.256   423.916
478.356   442.042
502.252   466.147
532.153   494.917
550.484   510.93
568.926   523.296
585.994   536.43
655.265   601.137
2304.72   2189.72
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
38
44.0388   48.9849
51.0784   57.6976
65.003   74.7023
78.4619   90.0268
87.1773   99.5892
105.212   118.158
123.241   135.888
137.22   149.398
142.183   153.763
146.767   158.266
151.653   162.631
156.237   167.134
200.673   206.701
218.461   222.192
227.772   229.801
245.483   245.152
281.291   276.975
298.702   292.883
308.169   301.192
317.331   309.359
326.27   318.223
335.817   327.371
358.659   349.606
374.988   364.936
394.212   383.723
411.933   399.779
420.578   407.222
429.921   415.816
450.091   433.054
460.586   442.953
488.647   466.738
507.007   482.992
528.237   500.236
548.035   517.775
566.604   534.029
586.599   553.867
655.374   616.137
2304.71   2204.73
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
25
82.8652   134.251
103.25   164.686
116.626   183.789
145.57   223.497
158.991   241.167
172.796   258.84
201.491   293.641
230.731   328.115
245.622   345.188
290.948   395.806
308.911   415.545
327.473   434.902
345.873   454.644
364.981   474.169
423.232   532.534
442.503   551.946
462.262   570.819
481.478   590.236
520.725   628.023
540.644   646.617
561.004   665.215
580.601   685.021
600.533   704.828
683.788   783.192
2258.88   2363.53
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
36
30.2168   27.6797
31.1105   31.1038
32.6106   35.5795
37.6569   49.0651
43.0945   62.5141
51.7723   81.4966
57.8558   94.2914
70.6755   118.444
77.2121   130.523
90.7245   153.128
100.735   169.804
118.542   197.395
136.643   223.931
158.543   254.948
173.341   275.168
203.365   314.398
233.217   352.248
263.553   388.888
290.752   420.987
319.814   454.531
339.585   476.216
349.473   487.583
369.191   509.542
398.895   540.941
418.501   562.405
428.82   572.781
438.758   583.321
458.848   603.688
468.512   614.06
489.091   634.097
509.457   654.628
529.33   675.208
570.431   714.842
590.902   735.153
611.809   755.413
2258.88   2408.85
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
17
62.7937   110.477
70.0505   126.149
94.0787   172.499
121.131   220.228
135.972   243.422
150.439   266.953
180.303   312.321
195.706   334.839
227.263   379.54
290.528   462.828
339.144   523.605
387.756   583.701
439.369   641.437
489.856   699.847
543.53   755.557
768.476   990.704
2259.66   2488.08
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
15
79.4883   151.141
89.0329   171.588
101.617   196.132
124.294   238.408
141.618   267.739
176.258   325.382
194.143   354.038
260.868   451.639
361.745   588.53
415.091   654.79
467.871   721.041
558.21   828.648
651.725   932.537
746.373   1036.43
2259.1   2613.15
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
12
143.659   292.439
194.329   386.062
228.831   444.636
265.028   504.379
302.039   563.633
340.139   622.613
378.837   681.436
419.919   738.23
491.837   841.314
620.505   1016.2
790.634   1228.44
2258.88   3122.8
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
28
51.7412   93.6337
57.1144   109.13
65.4055   130
70.7625   142.735
73.0879   149.21
78.9865   161.396
83.8524   173.962
95.2686   198.386
102.214   212.622
117.666   247.287
123.673   259.308
129.135   271.491
141.361   294.54
165.324   341.186
189.551   386.288
228.748   458.155
264.934   518.023
300.687   578.382
319.216   608.205
337.903   637.368
356.101   666.586
375.006   695.583
413.506   755.533
432.309   786.456
505.548   891.541
580.768   993.904
657.619   1097.59
2258.88   3164.51
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
8
239.042   491.62
274.792   552.911
322.09   632.33
418.798   788
500.671   909.588
599.193   1057.3
751.571   1268.01
2258.15   3211.98
+KVIDCsIRLLine
ID:Z=3 A=9
3	9
6
315.751   635.132
409.261   789.717
498.14   926.218
599.698   1092
752.08   1302.71
2258.7   3246.66
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
7
213.294   458.793
252.278   532.969
293.531   612.247
356.194   725.361
430.08   850.425
527.875   1017.91
2258.88   3757.05
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
8
207.602   470.46
259.468   575.65
306.218   665.464
355.706   758.605
415.86   861.486
501.582   1012.32
633.407   1234.17
2258.88   3806.58
+KVIDCsIRLLine
ID:Z=4 A=10
4	10
4
418.865   882.753
496.922   1023.59
652.987   1296.42
2258.88   3837.42
+KVIDCutLine
OK:IMF_line
below
2
450.712   962.629
2258.88   4292.5
+KVIDCutLine
OK:gamma_line
above
16
26.892   19.446
30.345   22.9073
34.9688   28.3161
43.4462   37.1005
56.4067   50.1462
95.0854   85.4021
104.359   93.2213
117.347   103.533
122.27   106.871
126.478   109.94
133.871   116.337
154.878   133.314
222.007   193.045
280.123   243.681
545.387   482.413
1850.26   1739.07
!
